lat,long,elev,locality,Year,Temp
-37.86,144.76,20.1,LAVERTON,2016,20.27678
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2016,17.50874
-41.05,146.79,3,LOWHEAD,2016,17.02514
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2016,18.03825
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2016,18.32658
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2016,16.2844
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2016,18.22158
-42.99,147.07,65,GROVE(RESEARCHSTATION),2016,17.87186
-42.28,146.28,667,BUTLERS GORGE,2016,13.4449
-14.3,126.65,23,KALUMBURU,2017,34.85234
-18.23,127.66,422,HALLS CREEK,2017,33.60521
-17.95,122.24,7.4,BROOME AIRPORT,2017,32.94215
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2017,33.70499
-21.18,119.75,182.3,MARBLE BAR,2017,35.43918
-22.24,114.1,5,LEARMONTH AIRPORT,2017,32.67458
-22.24,118.34,463,WITTENOOM,2017,33.45882
-24.89,113.67,4,CARNARVON AIRPORT,2017,28.26243
-26.61,118.54,517,MEEKATHARRA AIRPORT,2017,30.0195
-29.2,116.02,271.4,MORAWA AIRPORT,2017,28.39821
-30.28,116.67,324.5,DALWALLINU,2017,26.65014
-28.8,114.7,29.7,GERALDTON AIRPORT,2017,27.0232
-31.93,115.98,15.4,PERTH AIRPORT,2017,25.28685
-34.37,115.14,13,CAPE LEEUWIN,2017,19.9822
-33.95,116.13,178.7,BRIDGETOWN,2017,22.06356
-33.83,121.89,25,ESPERANCE,2017,21.91851
-34.94,117.82,68.4,ALBANY,2017,20.57326
-31.48,118.28,315,MERREDIN,2017,25.76264
-31.62,117.22,216.7,CUNDERDIN,2017,26.09669
-33.69,117.61,320,KATANNING,2017,22.34121
-32.67,116.67,275,WANDERING,2017,23.49836
-31.68,128.9,93.1,EUCLA,2017,23.84795
-30.85,128.11,159,FORREST,2017,26.5611
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2017,25.7074
-25.03,128.3,598,GILES,2017,30.45288
-12.42,130.89,30.4,DARWIN,2017,32.78
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2017,35.00716
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2017,33.11823
-23.8,133.89,546,ALICE SPRINGS,2017,30.59945
-20.18,130.01,340,RABBIT FLAT,2017,34.38457
-31.16,136.81,166.6,WOOMERA,2017,26.94219
-30.71,134.58,123,TARCOOLA,2017,27.93324
-27.56,135.45,116.5,OODNADATTA,2017,30.42466
-29.66,138.07,50,MARREE,2017,29.84011
-32.13,133.7,15.3,CEDUNAAMO,2017,24.34635
-33.13,135.55,59,KYANCUTTA,2017,26.25111
-34.6,135.88,8.5,PORT LINCOLN,2017,21.82274
-33.77,138.22,109.1,RAYVILLEPARK,2017,24.54247
-35.75,136.6,158,CAPEBORDA,2017,19.47665
-34.92,138.62,48,KENTTOWN,2017,23.29588
-34.48,139.01,275,NURIOOTPAPIRSA,2017,22.01123
-37.75,140.77,63,MOUNT GAMBIER,2017,20.12604
-37.16,139.76,3.3,ROBE,2017,18.97631
-12.68,141.92,18,WEIPAAERO,2017,33.04759
-10.58,142.29,4,HORNISLAND,2017,30.70027
-16,144.08,203.8,PALMERVILLE,2017,33.85399
-17.69,141.07,18.4,NORMANTON,2017,34.05096
-17.75,139.54,5.7,BURKETOWN,2017,33.86833
-20.73,143.14,211.1,RICHMOND POST OFFICE,2017,34.20312
-18.3,143.53,301.8,GEORGETOWN,2017,33.35904
-16.87,145.75,2.2,CAIRNSAERO,2017,29.90986
-19.25,146.77,4.3,TOWNSVILLE,2017,29.65385
-21.12,149.22,30.3,MACKAY,2017,27.59835
-20.05,146.27,289.8,CHARTERS TOWERS,2017,31.0211
-23.55,145.29,266.9,BARCALDINE,2017,32.11232
-23.44,144.28,192.2,LONGREACH,2017,33.33269
-19.92,138.12,231.2,CAMOOWEAL,2017,34.56511
-22.91,139.9,161.8,BOULIA,2017,35.10372
-25.9,139.35,46.6,BIRDSVILLE,2017,32.83489
-25.62,151.62,110.9,GAYNDAH,2017,29.2926
-23.38,150.48,10.4,ROCKHAMPTON,2017,29.67726
-24.91,152.32,30.8,BUNDABERGAERO,2017,27.98898
-27.63,152.71,24.2,AMBERLEYAMO,2017,27.9953
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2017,24.93178
-27.39,153.13,4.5,BRISBANEAERO,2017,25.99425
-26.66,150.18,304.8,MILES CONSTANCE STREET,2017,29.41042
-28.05,148.59,198.5,ST GEORGE AIRPORT,2017,29.29368
-26.41,146.26,301.6,CHARLEVILLE,2017,30.67759
-27.99,143.82,130.9,THARGOMINDAH,2017,30.92548
-31.52,143.39,94.3,WILCANNIA,2017,28.1274
-29.44,142.06,176.4,TIBOOBURRA,2017,29.15342
-31.48,145.83,260,COBARMO,2017,27.1697
-30.04,145.95,107.3,BOURKE,2017,29.09
-33.94,147.2,257,WESTWYALONG,2017,25.10385
-30.04,148.12,133,WALGETT,2017,29.17918
-29.49,149.85,213,MOREEAERO,2017,28.16493
-31.03,150.27,307,GUNNEDAH,2017,26.18017
-29.78,151.11,582,INVERELL,2017,24.85994
-29.43,153.36,27.4,YAMBA PILOT STATION,2017,24.47692
-30.32,153.12,3.5,COFFS HARBOUR,2017,24.53764
-31.43,152.87,4.2,PORT MACQUARIE,2017,24.59233
-32.79,151.84,7.5,WILLIAMTOWN,2017,24.65836
-32.03,150.83,221.4,SCONE,2017,26.05836
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2017,21.86927
-32.22,148.58,284,DUBBO,2017,26.0611
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2017,23.67781
-33.6,150.78,19,RICHMOND,2017,25.56822
-34.95,150.54,109,NOWRARAN,2017,22.98986
-35.09,150.8,85,POINT PERPENDICULAR,2017,21.5797
-35.91,150.15,17,MORUYAHEADS,2017,21.0874
-35.31,149.2,577.1,CANBERRA AIRPORT,2017,21.54658
-35.16,147.46,212,WAGGA WAGGA,2017,23.67425
-35.94,148.38,1482.4,CABRAMURRA,2017,12.593151
-35.56,144.95,94,DENILIQUIN,2017,24.23151
-34.24,142.09,50,MILDURA,2017,25.50849
-36.31,141.65,138.9,NHILL,2017,22.54356
-35.72,143.92,77.7,KERANG,2017,24.16908
-36.1,146.51,175,RUTHERGLEN,2017,23.00962
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2017,19.02735
-37.69,148.47,62.7,ORBOST,2017,20.48991
-38.12,147.13,4.6,EASTSALE,2017,20.82603
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2017,17.1272
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2017,20.87562
-37.86,144.76,20.1,LAVERTON,2017,20.78489
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2017,17.56253
-41.05,146.79,3,LOWHEAD,2017,16.81099
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2017,18.24849
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2017,18.21429
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2017,16.0824
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2017,18.45989
-42.99,147.07,65,GROVE(RESEARCHSTATION),2017,17.96841
-42.28,146.28,667,BUTLERS GORGE,2017,13.76226
-14.3,126.65,23,KALUMBURU,2018,35.69307
-18.23,127.66,422,HALLS CREEK,2018,34.53288
-17.95,122.24,7.4,BROOME AIRPORT,2018,32.30495
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2018,34.30446
-21.18,119.75,182.3,MARBLE BAR,2018,35.91105
-22.24,114.1,5,LEARMONTH AIRPORT,2018,32.55331
-22.24,118.34,463,WITTENOOM,2018,33.97473
-24.89,113.67,4,CARNARVON AIRPORT,2018,27.93816
-26.61,118.54,517,MEEKATHARRA AIRPORT,2018,30.22507
-29.2,116.02,271.4,MORAWA AIRPORT,2018,28.08839
-30.28,116.67,324.5,DALWALLINU,2018,26.35507
-28.8,114.7,29.7,GERALDTON AIRPORT,2018,26.26611
-31.93,115.98,15.4,PERTH AIRPORT,2018,25.04877
-34.37,115.14,13,CAPE LEEUWIN,2018,20.09643
-33.95,116.13,178.7,BRIDGETOWN,2018,22.31851
-33.83,121.89,25,ESPERANCE,2018,22.10776
-34.94,117.82,68.4,ALBANY,2018,20.75939
-31.48,118.28,315,MERREDIN,2018,25.77227
-31.62,117.22,216.7,CUNDERDIN,2018,26.15552
-33.69,117.61,320,KATANNING,2018,22.28022
-32.67,116.67,275,WANDERING,2018,23.58411
-31.68,128.9,93.1,EUCLA,2018,23.96685
-30.85,128.11,159,FORREST,2018,26.65824
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2018,25.84877
-25.03,128.3,598,GILES,2018,30.8474
-12.42,130.89,30.4,DARWIN,2018,32.82027
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2018,35.65773
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2018,33.56374
-23.8,133.89,546,ALICE SPRINGS,2018,30.73306
-20.18,130.01,340,RABBIT FLAT,2018,34.98297
-31.16,136.81,166.6,WOOMERA,2018,27.16722
-30.71,134.58,123,TARCOOLA,2018,28.12
-27.56,135.45,116.5,OODNADATTA,2018,30.73829
-29.66,138.07,50,MARREE,2018,30.06816
-32.13,133.7,15.3,CEDUNAAMO,2018,24.41448
-33.13,135.55,59,KYANCUTTA,2018,26.2
-34.6,135.88,8.5,PORT LINCOLN,2018,22.01808
-33.77,138.22,109.1,RAYVILLEPARK,2018,24.93901
-35.75,136.6,158,CAPEBORDA,2018,19.47521
-34.92,138.62,48,KENTTOWN,2018,23.6011
-34.48,139.01,275,NURIOOTPAPIRSA,2018,22.42329
-37.75,140.77,63,MOUNT GAMBIER,2018,20.00824
-37.16,139.76,3.3,ROBE,2018,18.85574
-12.68,141.92,18,WEIPAAERO,2018,33.01173
-10.58,142.29,4,HORNISLAND,2018,30.65137
-16,144.08,203.8,PALMERVILLE,2018,33.37837
-17.69,141.07,18.4,NORMANTON,2018,33.7686
-17.75,139.54,5.7,BURKETOWN,2018,33.89808
-20.73,143.14,211.1,RICHMOND POST OFFICE,2018,33.8108
-18.3,143.53,301.8,GEORGETOWN,2018,32.89229
-16.87,145.75,2.2,CAIRNSAERO,2018,29.91047
-19.25,146.77,4.3,TOWNSVILLE,2018,29.73994
-21.12,149.22,30.3,MACKAY,2018,27.63691
-20.05,146.27,289.8,CHARTERS TOWERS,2018,31.18077
-23.55,145.29,266.9,BARCALDINE,2018,31.86144
-23.44,144.28,192.2,LONGREACH,2018,33.32182
-19.92,138.12,231.2,CAMOOWEAL,2018,34.58219
-22.91,139.9,161.8,BOULIA,2018,33.23859
-25.9,139.35,46.6,BIRDSVILLE,2018,32.4277
-25.62,151.62,110.9,GAYNDAH,2018,28.96106
-23.38,150.48,10.4,ROCKHAMPTON,2018,29.9589
-24.91,152.32,30.8,BUNDABERGAERO,2018,27.79525
-27.63,152.71,24.2,AMBERLEYAMO,2018,28.00728
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2018,24.19139
-27.39,153.13,4.5,BRISBANEAERO,2018,25.69534
-26.66,150.18,304.8,MILES CONSTANCE STREET,2018,28.40904
-28.05,148.59,198.5,ST GEORGE AIRPORT,2018,29.11188
-26.41,146.26,301.6,CHARLEVILLE,2018,30.34503
-27.99,143.82,130.9,THARGOMINDAH,2018,30.75828
-31.52,143.39,94.3,WILCANNIA,2018,28.1772
-29.44,142.06,176.4,TIBOOBURRA,2018,29.16082
-31.48,145.83,260,COBARMO,2018,27.58904
-30.04,145.95,107.3,BOURKE,2018,29.47589
-33.94,147.2,257,WESTWYALONG,2018,25.31644
-30.04,148.12,133,WALGETT,2018,29.21786
-29.49,149.85,213,MOREEAERO,2018,28.48242
-31.03,150.27,307,GUNNEDAH,2018,26.74417
-29.78,151.11,582,INVERELL,2018,25.49669
-29.43,153.36,27.4,YAMBA PILOT STATION,2018,24.44628
-30.32,153.12,3.5,COFFS HARBOUR,2018,24.33562
-31.43,152.87,4.2,PORT MACQUARIE,2018,24.24493
-32.79,151.84,7.5,WILLIAMTOWN,2018,24.33425
-32.03,150.83,221.4,SCONE,2018,26.36904
-33.43,149.56,713,BATHURS TAGRICULTURAL STATION,2018,21.764
-32.22,148.58,284,DUBBO,2018,26.32956
-33.86,151.21,39,SYDNEY (OBSERVATORYHILL),2018,23.36301
-33.6,150.78,19,RICHMOND,2018,25.85852
-34.95,150.54,109,NOWRARAN,2018,23.18764
-35.09,150.8,85,POINT PERPENDICULAR,2018,20.91178
-35.91,150.15,17,MORUYAHEADS,2018,21.02822
-35.31,149.2,577.1,CANBERRA AIRPORT,2018,21.99589
-35.16,147.46,212,WAGGA WAGGA,2018,24.08137
-35.94,148.38,1482.4,CABRAMURRA,2018,12.885205
-35.56,144.95,94,DENILIQUIN,2018,24.97123
-34.24,142.09,50,MILDURA,2018,25.69507
-36.31,141.65,138.9,NHILL,2018,22.73699
-35.72,143.92,77.7,KERANG,2018,24.58702
-36.1,146.51,175,RUTHERGLEN,2018,23.70467
-37.57,149.92,15.2,GABOISLAND LIGHTHOUSE,2018,19.04337
-37.69,148.47,62.7,ORBOST,2018,21.32939
-38.12,147.13,4.6,EASTSALE,2018,20.97527
-39.13,146.42,95,WILSONS PROMONTORY LIGHTHOUSE,2018,17.42964
-37.83,144.98,7.5,MELBOURNE(OLYMPICPARK),2018,20.72219
-37.86,144.76,20.1,LAVERTON,2018,20.84396
-38.86,143.51,82,CAPE OTWAY LIGHTHOUSE,2018,17.72465
-41.05,146.79,3,LOWHEAD,2018,16.91868
-41.55,147.22,166.9,LAUNCESTONAIRPORT,2018,18.14683
-40.99,148.35,19.7,LARAPUNA(EDDYSTONEPOINT),2018,18.35687
-43.49,147.15,55,CAPEBRUNY LIGHTHOUSE,2018,16.01044
-42.89,147.33,50.5,HOBART(ELLERSLIEROAD),2018,18.19309
-42.99,147.07,65,GROVE(RESEARCHSTATION),2018,17.84294
-42.28,146.28,667,BUTLERS GORGE,2018,13.85247
-14.3,126.65,23,KALUMBURU,2019,35.37143
-18.23,127.66,422,HALLS CREEK,2019,36.67415
-17.95,122.24,7.4,BROOME AIRPORT,2019,34.26067
-20.37,118.63,6.4,PORT HEDLAND AIRPORT,2019,35.78446
-21.18,119.75,182.3,MARBLE BAR,2019,38.96225
-22.24,114.1,5,LEARMONTH AIRPORT,2019,36.6443
-22.24,118.34,463,WITTENOOM,2019,37.92133
-24.89,113.67,4,CARNARVON AIRPORT,2019,30.86174
-26.61,118.54,517,MEEKATHARRA AIRPORT,2019,35.21409
-29.2,116.02,271.4,MORAWA AIRPORT,2019,33.07351
-30.28,116.67,324.5,DALWALLINU,2019,30.93907
-28.8,114.7,29.7,GERALDTON AIRPORT,2019,29.61208
-31.93,115.98,15.4,PERTH AIRPORT,2019,28.5649
-34.37,115.14,13,CAPE LEEUWIN,2019,21.44503
-33.95,116.13,178.7,BRIDGETOWN,2019,25.56301
-33.83,121.89,25,ESPERANCE,2019,24.00604
-34.94,117.82,68.4,ALBANY,2019,22.5
-31.48,118.28,315,MERREDIN,2019,29.88867
-31.62,117.22,216.7,CUNDERDIN,2019,30.31325
-33.69,117.61,320,KATANNING,2019,25.61788
-32.67,116.67,275,WANDERING,2019,27.57219
-31.68,128.9,93.1,EUCLA,2019,26.30662
-30.85,128.11,159,FORREST,2019,30.20933
-30.78,121.45,365.3,KALGOORLIE-BOULDER,2019,29.135
-25.03,128.3,598,GILES,2019,35.0596
-12.42,130.89,30.4,DARWIN,2019,32.91656
-16.4,131.01,88.5,VICTORIA RIVER DOWNS,2019,37.27047
-19.64,134.18,375.7,TENNANTCREEKAIRPORT,2019,35.88808
